cnpj;DT_COMPTC;VL_PATRIM_LIQ
04288966000127;2026-03-12;1500851429.19
04289042000145;2026-03-12;1828813937.25
04289051000136;2026-03-12;166353760.30
04299355000184;2026-03-12;132025635.43
04299586000198;2026-03-12;338070363.88
04299610000199;2026-03-13;2294815147.25
04299727000172;2026-03-12;1174377.54
04305193000140;2026-03-12;58833181.92
04310455000164;2026-03-12;6457443.75
04311271000119;2026-03-12;39216712.88
04320223000197;2026-03-12;3821815485.91
04320863000105;2026-03-12;84250519.73
04328542000149;2026-03-12;39533124.86
04331424000190;2026-03-12;527218262.37
04335567000170;2026-03-12;40766210.84
04337571000177;2026-03-12;265675666.98
04342594000170;2026-03-12;519947609.81
04342618000190;2026-03-11;43588329.82
04345323000178;2026-03-12;19085741.47
04345331000114;2026-03-12;42462158.35
04348384000199;2026-03-12;35801432.64
04350787000172;2026-03-12;3615222.94
04353257000188;2026-03-12;263842887.03
04356413000164;2026-03-12;72146358.81
04380741000104;2026-03-12;54070499.37
04385278000185;2026-03-12;146606795.85
04406281000138;2026-03-12;1564611.50
04412762000156;2026-03-12;37334460.04
04418494000180;2026-03-12;5960996.98
04418568000188;2026-03-12;43985571.50
04426826000178;2026-03-10;28216534.03
04426895000181;2026-03-12;19514237.13
04435076000109;2026-03-12;10943659.09
04437399000123;2026-03-12;14924531.51
04437609000183;2026-03-12;27155301.48
04437639000190;2026-03-12;2013377776.17
04443397000147;2026-03-12;321818393.40
04443410000168;2026-03-12;106279443.52
04443415000190;2026-03-12;104022227.05
04443440000174;2026-03-12;979663941.52
04443459000110;2026-03-12;1014922728.10
04444179000127;2026-03-11;8670084110.84
04445295000160;2026-03-12;1631293.01
04451467000109;2026-03-11;39494116.84
04455632000109;2026-03-12;49704254.31
04455642000136;2026-03-12;85351764.08
04484351000176;2026-03-12;91539770.21
04495282000104;2026-03-12;222231426.07
04497742000125;2026-03-12;188501588.87
04498651000104;2026-03-12;8264903250.10
04501865000192;2026-03-12;380064284.07
04510683000188;2026-03-12;1117516859.88
04511286000120;2026-03-12;310826878.32
04511306000163;2026-03-13;6646130.61
04514122000157;2026-03-12;18818695.36
04516930000153;2026-03-12;193386045.85
04519681000150;2026-03-12;5574638691.83
04519722000108;2026-03-12;163504223.27
04520220000105;2026-03-12;53162926.91
04521982000118;2026-03-12;54608751.36
04523214000101;2026-03-12;31801320.86
04525916000116;2026-03-12;503763974.47
04528776000130;2026-03-12;89905949.61
04530186000141;2026-03-12;110162181.17
04539345000179;2026-03-12;23459015.93
04551365000165;2026-03-12;509794369.79
04553189000109;2026-03-12;425099031.07
04566470000178;2026-03-11;500905323.05
04568060000166;2026-03-12;32728843.32
04568129000151;2026-03-12;11818205.24
04570232000136;2026-03-12;4214362.47
04572903000106;2026-03-12;2396477048.08
04573104000146;2026-03-13;594732462.59
04573108000124;2026-03-12;255191964.55
04573842000193;2026-03-12;503772.15
04573850000130;2026-03-12;21173682.08
04579712000168;2026-03-12;102875703.09
04587998000123;2026-03-13;148369248.17
04588017000162;2026-03-13;168920070.15
04588071000108;2026-03-13;4953877.43
04588085000121;2026-03-12;417945748.88
04589378000123;2026-03-12;4964159.14
04589516000174;2026-03-12;53409073.98
04592305000190;2026-03-13;969943120.82
04602186000100;2026-03-12;120590018.14
04604594000109;2026-03-12;45809671.28
04609196000177;2026-03-12;816010.95
04609212000121;2026-03-12;1092572.81
04609220000178;2026-03-12;12289208.30
04616035000100;2026-03-12;97496691.57
04616277000102;2026-03-12;24999952.11
04616299000164;2026-03-12;18435221.70
04618337000118;2026-03-12;458401625.36
04618345000164;2026-03-12;163821065.51
04621018000161;2026-03-12;10711200.92
04621721000170;2026-03-12;1360659602.28
04644580000100;2026-03-12;161370014.71
04652510000102;2026-03-12;12015271.87
04657834000125;2026-03-12;1825263.95
04657900000167;2026-03-12;1424522313.94
04662147000106;2026-03-12;1099499.81
04662450000109;2026-03-12;65317611.12
04667988000106;2026-03-12;1845248031.90
04675532000180;2026-03-12;5479355.50
04675570000132;2026-03-12;214862271.42
04679647000142;2026-03-11;2392338263.86
04682022000130;2026-03-12;2213463712.31
04682487000190;2026-03-12;16877925.29
04682496000181;2026-03-13;523210319.73
04682806000168;2026-03-12;1797197629.03
04682817000148;2026-03-12;635698498.27
04684251000193;2026-03-12;450207578.77
04684453000135;2026-03-12;255474751.51
04684467000159;2026-03-12;529208407.18
04684472000161;2026-03-12;93942901.84
04684491000198;2026-03-12;98374488.81
04684499000154;2026-03-12;4034765.97
04684515000109;2026-03-12;502261070.53
04685271000189;2026-03-12;4723382.91
04685295000138;2026-03-12;3068004.11
04685308000179;2026-03-12;7417878.98
04685333000152;2026-03-12;14588512.25
04687535000133;2026-03-12;11359017.40
04696422000102;2026-03-12;51303929.75
04699638000113;2026-03-12;45478320.45
04699650000128;2026-03-12;20959923.25
04699653000161;2026-03-12;39454663.38
04699738000140;2026-03-12;1672164384.31
04700116000194;2026-03-12;2343652.87
04700335000173;2026-03-12;36752378.77
04700351000166;2026-03-12;12968720258.59
04700366000124;2026-03-12;41744879.46
04700879000135;2026-03-12;85293474.43
04701028000107;2026-03-13;337672162.02
04701088000120;2026-03-13;1203521994.11
04701133000146;2026-03-12;357915626.00
04701172000143;2026-03-12;24555939.53
04701235000161;2026-03-12;1592147.81
04701240000174;2026-03-12;57019255.24
04702079000153;2026-03-12;338041003.17
04702944000161;2026-03-12;66351172.33
04703001000153;2026-03-12;23199061.81
04703087000114;2026-03-12;1661933.24
04703103000179;2026-03-12;764898282.52
04709080000100;2026-03-12;53068094.47
04714699000102;2026-03-12;2518269.44
04733518000195;2026-03-12;1380261933.95
04736006000182;2026-03-12;58008079.81
04738195000122;2026-03-12;183544787.39
04738201000141;2026-03-12;100069932.46
04738236000180;2026-03-12;353722787.97
04751820000176;2026-03-12;218932797.80
04755506000161;2026-03-12;163529744.94
04763484000181;2026-03-12;7473052.78
04764174000181;2026-03-12;1449077691.66
04764252000148;2026-03-12;182311331.12
04764399000138;2026-03-12;2723672.37
04773506000194;2026-03-12;683228639.49
04782012000176;2026-03-12;40007540.84
04782224000153;2026-03-12;65164843.22
04785314000106;2026-03-12;10566936.05
04786966000157;2026-03-12;16758679.37
04786973000159;2026-03-12;1000506836.40
04787992000108;2026-03-12;37972730.57
04794886000143;2026-03-12;2243414499.63
04803035000110;2026-03-12;258633800.62
04804980000136;2026-03-04;23619561.56
04806420000110;2026-03-12;493075301.93
04812385000142;2026-03-12;20588526.78
04816776000135;2026-03-12;39233073.60
04817198000151;2026-03-12;9537137.29
04820026000137;2026-03-12;263040164.22
04822511000140;2026-03-12;52233796.13
04822739000130;2026-03-12;1039057117.80
04823412000182;2026-03-12;31647751.24
04828795000181;2026-03-12;308820828.57
04830277000100;2026-03-12;4943995288.02
04830289000127;2026-03-12;372148516.25
04830302000148;2026-03-12;183995380.87
04830474000111;2026-03-12;1812079.09
04830483000102;2026-03-12;5884323.91
04831907000153;2026-03-12;998371109.76
04836724000120;2026-03-13;216108244.20
04839017000198;2026-03-12;2168659430.23
04839905000100;2026-03-12;18091598.22
04839917000135;2026-03-12;21112970.01
04839930000194;2026-03-12;9075767.06
04841576000132;2026-03-12;15761742.71
04841651000165;2026-03-12;362625223.03
04841657000132;2026-03-12;141721648.38
04841745000134;2026-03-12;1561891.54
04841814000100;2026-03-12;6936694.57
04857792000176;2026-03-12;13199553631.88
04857834000179;2026-03-12;18361614479.41
04866784000196;2026-03-12;49469.44
04869180000101;2026-03-11;302375914.90
04871634000170;2026-03-12;29264202.71
04871688000136;2026-03-12;152454814.17
04871799000142;2026-03-10;1013097647.48
04871830000145;2026-03-10;32772270.39
04874802000181;2026-03-12;163478367.91
04874817000140;2026-03-12;33288909.86
04875006000163;2026-03-12;305263839.83
04875086000157;2026-03-12;124182141.51
04875166000102;2026-03-12;155027143.79
04881158000179;2026-03-12;191128043.55
04881177000103;2026-03-12;253914740.78
04881191000107;2026-03-12;278004422.97
04881197000176;2026-03-12;5524561.84
04881676000192;2026-03-12;10379646.38
04881682000140;2026-03-12;628888834.58
04881687000172;2026-03-12;336147887.04
04882596000151;2026-03-12;3783352.13
04882611000161;2026-03-12;2579807.60
04882617000139;2026-03-12;267442114.02
04882637000100;2026-03-12;386554425.35
04882647000145;2026-03-12;130020531.50
04882688000131;2026-03-12;25135004.49
04884545000169;2026-03-12;25369849.16
04884567000129;2026-03-12;3192123.38
04885403000116;2026-03-12;458349023.27
04885503000142;2026-03-10;4377796828.78
04885571000101;2026-03-12;81755101.69
04885601000180;2026-03-13;168078763.93
04885818000190;2026-03-12;463478911.26
04885820000169;2026-03-12;647635426.36
04885824000147;2026-03-12;780902397.20
04885832000193;2026-03-12;11365274.50
04887951000185;2026-03-12;46893369.17
04887966000143;2026-03-12;20172358.23
04887978000178;2026-03-12;13921092.93
04887986000114;2026-03-12;26252356.11
04889781000178;2026-03-12;113821087.66
04889791000103;2026-03-12;158381699.25
04889824000115;2026-03-12;17293951.90
04890401000115;2026-03-12;57488910.36
04891399000107;2026-03-12;116781898.29
04892107000142;2026-03-12;58620928.77
04892365000129;2026-03-12;8872571.65
04892367000118;2026-03-12;32285766.29
04892370000131;2026-03-12;2852986.23
04894403000182;2026-03-13;37219032.31
04894410000184;2026-03-12;4091544.06
04894780000111;2026-03-12;4504153.28
04895099000198;2026-03-12;31819857.56
04895190000103;2026-03-12;220936680.47
04895210000146;2026-03-12;64747655.48
04895277000180;2026-03-12;7986482.55
04896996000116;2026-03-13;10842901.55
04897604000133;2026-03-12;5391017.85
04899128000190;2026-03-12;4209955282.51
04899165000106;2026-03-13;311024548.39
04899182000135;2026-03-12;130442237.43
04906948000161;2026-03-12;313300921.83
04912456000189;2026-03-12;4631590336.85
04934288000122;2026-03-12;105646900.21
04934293000135;2026-03-12;52090271.64
04934357000106;2026-03-12;19199438806.19
04937040000115;2026-03-03;919618225.86
04957589000171;2026-03-12;118506283.43
04965504000105;2026-03-12;11429373.42
04981711000145;2026-03-12;27911029.08
04982274000184;2026-03-13;259681879.31
05006152000115;2026-03-12;1687197365.14
05011902000147;2026-03-12;1217474779.81
05018037000160;2026-03-12;557878064.05
05023746000134;2026-03-12;30601566.73
05024581000115;2026-03-12;167005272.09
05024659000100;2026-03-12;15058679.45
05024715000106;2026-03-13;1440674967.15
05024727000122;2026-03-13;21294895.88
05024775000110;2026-03-13;47547631.75
05024903000126;2026-03-13;766693158.24
05024910000128;2026-03-12;95151467.82
05025886000141;2026-03-12;184570602.92
05025900000107;2026-03-12;34077847.10
05043204000123;2026-03-13;148844200.52
05044708000168;2026-03-12;29672489.01
05044718000101;2026-03-12;112203983.57
05053850000171;2026-03-12;27928359.73
05058237000147;2026-03-13;117109722.66
05061121000167;2026-03-12;12762455855.65
05063643000106;2026-03-12;17441883.65
05069379000100;2026-03-12;130652845.04
05073650000180;2026-03-12;1381635085.50
05073656000158;2026-03-12;45243693.89
05073662000105;2026-03-12;1095386.74
05075861000152;2026-03-12;58875491.91
05080623000135;2026-03-12;146135248.26
05084445000110;2026-03-12;112954193.90
05085727000132;2026-03-12;161534120.55
05086234000117;2026-03-12;13068585.03
05090705000160;2026-03-13;14467386.93
05090727000120;2026-03-12;654821349.55
05090740000180;2026-03-12;59416064.66
05090753000159;2026-03-12;24074149.19
05090757000137;2026-03-13;335291813.37
05090771000130;2026-03-12;168518018.12
05090778000152;2026-03-12;53742848.60
05090786000107;2026-03-12;2143640.02
05090817000111;2026-03-12;3704546.75
05090830000170;2026-03-12;1590218.42
05090867000107;2026-03-12;544430657.67
05090896000160;2026-03-13;9879360.31
05090913000160;2026-03-12;4332328.70
05090920000161;2026-03-12;11997388.47
05091122000154;2026-03-11;54800462.80
05091139000101;2026-03-12;601933137.06
05091397000198;2026-03-12;219534559.32
05091403000107;2026-03-12;190476030.57
05091407000195;2026-03-12;170304070.01
05092264000136;2026-03-13;177080504.59
05092294000142;2026-03-13;94861943.28
05092810000139;2026-03-12;80318988.08
05093004000185;2026-03-12;800819477.95
05093013000176;2026-03-12;94442698.16
05093031000158;2026-03-12;405892732.72
05097813000165;2026-03-13;499002750.53
05100191000187;2026-03-12;599560009.72
05100213000109;2026-03-12;65912307.40
05100221000155;2026-03-12;191142942.55
05100230000146;2026-03-12;602376953.54
05100234000124;2026-03-12;191167075.56
05102500000158;2026-03-12;951409340.03
05104498000156;2026-03-12;26430603.63
05107310000123;2026-03-12;339066218.64
05108305000135;2026-03-11;83495653.24
05108368000191;2026-03-12;17948085.44
05108379000171;2026-03-12;360283518.87
05108398000106;2026-03-12;293456958.70
05108403000172;2026-03-12;169930556.84
05109839000186;2026-03-12;45709228.95
05112343000161;2026-03-13;354006580.57
05112439000120;2026-03-12;239100580.73
05113533000101;2026-03-12;2277605869.39
05113546000172;2026-03-12;425857700.53
05113771000109;2026-03-12;275754644.10
05114396000111;2026-03-12;539168110.94
05114711000100;2026-03-12;20847261.40
05114716000133;2026-03-12;6538537396.48
05114733000170;2026-03-12;93397852.28
05116362000166;2026-03-12;66504938.90
05116459000179;2026-03-12;5369195856.25
05117292000160;2026-03-12;51248419.74
05117913000106;2026-03-12;13771682.23
05117996000133;2026-03-11;124220131.33
05119745000198;2026-03-12;263825305.88
05124921000180;2026-03-12;93121711.72
05132896000186;2026-03-12;1269533881.12
05132901000150;2026-03-12;5349363.94
05132916000119;2026-03-12;44384499.08
05134431000164;2026-03-12;400209042.49
05134438000186;2026-03-13;899680018.10
05140500000142;2026-03-12;19502042.64
05142777000104;2026-03-12;176786784.19
05149221000140;2026-03-12;65921434.58
05158545000144;2026-03-12;3294549.33
05159292000123;2026-03-12;45693854.77
05163131000103;2026-03-12;42563928.65
05164317000187;2026-03-12;155871150.45
05164325000123;2026-03-12;101095739.83
05164353000140;2026-03-12;657972178.70
05164356000184;2026-03-12;13159703744.19
05164358000173;2026-03-12;3360693605.29
05164361000197;2026-03-12;45060748.28
05164362000131;2026-03-12;202467669.03
05164364000120;2026-03-12;163527037.60
05164366000110;2026-03-12;3991626192.12
05164370000188;2026-03-12;23733317.91
05164372000177;2026-03-12;362285694.11
05164375000100;2026-03-12;15362610122.97
05164377000108;2026-03-12;93417396.53
05170419000105;2026-03-12;8389187993.14
05194812000139;2026-03-12;226827083.39
05194813000183;2026-03-13;380433109.45
05196208000141;2026-03-12;888491596.30
05200914000110;2026-03-12;696042148.46
05200921000111;2026-03-12;3554111423.65
05201532000100;2026-03-12;119393880.74
05207090000100;2026-03-12;1432858.40
05211523000109;2026-03-13;1940127663.86
05212008000135;2026-03-12;286552372.65
05217490000104;2026-03-12;1421742262.29
05222448000173;2026-03-12;7910209250.17
05222507000103;2026-03-12;42953377.94
05222509000100;2026-03-12;14861249.23
05222510000127;2026-03-12;46421460.79
05222533000131;2026-03-12;120905968.20
05222536000175;2026-03-12;13374838.77
05222538000164;2026-03-12;739087969.40
05222545000166;2026-03-12;1004236369.36
05222547000155;2026-03-12;64492840.60
05231562000160;2026-03-12;881916724.09
05231651000106;2026-03-12;2865077.91
05231760000123;2026-03-12;3027456689.71
05231769000134;2026-03-12;9610468788.22
05231773000100;2026-03-12;233955622.78
05274252000122;2026-03-12;76746699.62
05289237000158;2026-03-11;503576575.51
05290139000130;2026-03-12;20916141.10
05307497000109;2026-03-12;3774090.64
05307874000100;2026-03-12;109451253.00
05314811000180;2026-03-12;6103667.02
05316787000119;2026-03-12;2470305375.85
05317156000114;2026-03-12;26599873.41
05322696000196;2026-03-12;159394570.20
05324427000169;2026-03-12;217970382.40
05324449000129;2026-03-12;662677373.08
05326919000193;2026-03-12;656083019.99
05346352000117;2026-03-12;438072469.24
05357507000110;2026-03-12;115591920.51
05362670000171;2026-03-12;2981252368.53
05362674000150;2026-03-12;14362231.15
05380745000147;2026-03-11;183876991.11
05381676000196;2026-03-12;9043826.57
05381809000124;2026-03-12;488704260.85
05384841000163;2026-03-12;58359667.32
05388033000174;2026-03-12;83356450.88
05392300000187;2026-03-11;31070471.06
05395864000173;2026-03-12;68894181.08
05395898000168;2026-03-12;17315184.75
05395936000182;2026-03-12;26308076.44
05396695000196;2026-03-12;174601953.27
05396707000182;2026-03-12;81380263.68
05401257000179;2026-03-12;73149598.33
05401962000176;2026-03-12;227448499.97
05406585000168;2026-03-12;56570952.36
05419215000165;2026-03-12;9845761.61
05420135000120;2026-03-12;92380233.88
05426951000140;2026-03-13;526371920.37
05431584000173;2026-03-12;6458057.26
05441927000180;2026-03-12;19891999.75
05448587000110;2026-03-12;175373878.40
05458600000111;2026-03-12;198241081.46
05458910000136;2026-03-12;16360127.13
05458928000138;2026-03-12;889813611.87
05461721000112;2026-03-12;37281541.39
05464910000149;2026-03-13;222978301.61
05480352000105;2026-03-12;54150051.34
05480353000150;2026-03-12;50569086.44
05482325000171;2026-03-12;23947014.74
05491225000101;2026-03-12;38534225.55
05491230000114;2026-03-12;36504678.43
